,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
#11,0.035641283,-0.24579394,0.27257305,-0.0950786,-0.17368464,-0.5234681,-0.09087033,-0.0031896322,0.07028423,-0.33769107,0.008794551,0.37871996,-0.4206424,0.11275824,0.0789892,-0.10449218,-0.45033035,0.18339849,0.10484977,-0.08273057,0.58337945,0.037286468,0.40595555,0.2446682,-0.15387297,0.3964338,-0.16867413,-0.18586147,0.015513108,0.35572955,0.037851494,0.19721626,-0.006313981,-0.39232334,0.65829927,-0.32964155,-0.43107787,-0.3714658,-0.6707309,-0.48011327,-0.34207213,-0.23061533,0.032493874,-0.09554906,0.2334112,-0.15681626,-0.33834714,-0.4593364,0.56021136,-0.050266195,0.25152752,-0.20255832,-0.5086048,-0.54810345,0.53799075,-0.14576831,0.06407557,0.11003584,-0.09922233,0.043929502,-0.09871919,0.12614818,0.1849005,0.35815167,0.14091331,0.23902522,-0.46980676,0.15184204,-0.12084934,0.0042597773,-0.3239836,-0.22887714,-0.2550423,0.22983198,0.108756125,0.17463961,-0.17186138,-0.3154222,-0.3836528,0.1925922,-0.5925516,-0.12041237,-0.23744822,0.54740375,-0.35217527,-0.07452345,0.21874745,0.17144415,-0.2079025,0.11687584,0.34725955,0.2644864,0.07845583,0.16240577,-0.4501181,0.055263884,0.40934974,0.14643589,-0.43865755,0.14518562
8,-0.050578147,-0.24221823,0.34460822,-0.06978869,-0.116088405,-0.5833413,-0.018955654,-0.049618535,0.10588725,-0.36926362,-0.016794724,0.42517605,-0.527856,0.13664472,0.078282915,-0.13048539,-0.51406914,0.25333068,0.0016332755,-0.09021836,0.58928627,-0.008907615,0.49867082,0.27403542,-0.21433252,0.43315995,-0.2281472,-0.1601052,-0.061783858,0.40460128,0.10389326,0.24433628,-0.088163584,-0.5183638,0.6750182,-0.3559356,-0.47883227,-0.44391453,-0.7772977,-0.5388212,-0.39982066,-0.28947577,0.10228353,-0.17667818,0.39607093,-0.15660715,-0.36374557,-0.64311177,0.720844,-0.048724562,0.31605217,-0.24634022,-0.49149895,-0.6493297,0.469169,-0.11717981,0.09562239,0.16553254,-0.12865743,0.04771318,-0.061252438,0.16210984,0.22650254,0.47252142,0.20896296,0.2377316,-0.50863886,0.21126868,-0.1291359,-0.03556326,-0.42285255,-0.3312887,-0.31675765,0.34480807,0.0837901,0.14915499,-0.27990493,-0.3259778,-0.44519192,0.1693238,-0.768399,-0.19356358,-0.23350216,0.6022731,-0.39796126,-0.08259538,0.35754502,0.188109,-0.27646863,0.073886484,0.39806837,0.24283333,0.039527148,0.04267481,-0.4464599,0.022942536,0.5202032,0.090774484,-0.54732454,0.18179195
#26,0.048946057,-0.23963167,0.24680349,-0.1072202,-0.2333031,-0.5244968,-0.110101305,0.01073204,0.095772095,-0.3330329,0.0041530905,0.4069818,-0.42162186,0.1255801,0.058797766,-0.14184956,-0.45939445,0.16165964,0.12416762,-0.088257685,0.62960273,0.06368613,0.41393012,0.27712753,-0.1197158,0.34204665,-0.13521211,-0.14018027,-0.039626416,0.34123018,0.088458955,0.20054284,-0.006810429,-0.4341711,0.6478919,-0.33140182,-0.4213573,-0.38307837,-0.6518252,-0.52194256,-0.42278,-0.19986707,0.020816155,-0.118998036,0.24078485,-0.14034304,-0.3220342,-0.39923415,0.6002881,-0.019759731,0.23728749,-0.17111123,-0.55288595,-0.56944305,0.5806615,-0.17262857,0.09515005,0.09810036,-0.15371715,-0.0017985702,-0.08666156,0.1440278,0.18617074,0.31145617,0.1119544,0.27289993,-0.44032553,0.14212053,-0.15989895,0.030842986,-0.34401938,-0.20968829,-0.23311503,0.18735744,0.11067868,0.2092216,-0.14490601,-0.29808047,-0.36631566,0.18644054,-0.55160993,-0.13065638,-0.27603233,0.58941555,-0.32939777,-0.0911972,0.22081421,0.15833779,-0.19841799,0.15913433,0.35758895,0.28531012,0.12305921,0.15679088,-0.44132698,0.050661996,0.35792267,0.16479138,-0.4266318,0.10564408
#17,0.056147587,-0.24623325,0.24860787,-0.122195646,-0.20763318,-0.527785,-0.11207871,-0.012119579,0.07917344,-0.3323011,-0.0062217666,0.39752203,-0.4297575,0.12670404,0.06537165,-0.13011765,-0.42550784,0.20210612,0.10108324,-0.07278725,0.6072736,0.046920355,0.41960168,0.2564072,-0.1344115,0.35904622,-0.14829496,-0.139654,-0.027098361,0.37195328,0.098979175,0.21426465,-0.03856244,-0.44643843,0.63456357,-0.34020603,-0.43695596,-0.37055522,-0.6565413,-0.49483573,-0.37153566,-0.21980274,0.02896721,-0.13081697,0.23741576,-0.13061108,-0.3193255,-0.44928664,0.5907031,-0.040498357,0.2586331,-0.20801638,-0.53638464,-0.56555575,0.52166355,-0.13982385,0.08821775,0.10819437,-0.15289877,0.04030858,-0.08184053,0.15046883,0.1617469,0.31675464,0.14952175,0.27930218,-0.40937233,0.12643518,-0.12343744,0.009058548,-0.3358996,-0.23677501,-0.23662122,0.19762921,0.10218512,0.20542485,-0.14378121,-0.2665793,-0.3598058,0.1759269,-0.5823735,-0.13475494,-0.27874744,0.57192755,-0.33867356,-0.097598076,0.23340051,0.16686124,-0.18352254,0.11907208,0.35784099,0.27114052,0.10243653,0.113186985,-0.45903155,0.03353851,0.41558522,0.15941668,-0.4481287,0.13331212
9,-0.046950717,-0.27818364,0.33839497,-0.064631954,-0.15507482,-0.59208554,-0.04247529,-0.04519213,0.11267594,-0.3671961,-0.02238592,0.43308383,-0.5130403,0.14824575,0.038426694,-0.1459884,-0.53972703,0.20416915,0.028931824,-0.08288531,0.64083725,0.03946787,0.47189847,0.29821002,-0.18225396,0.43147105,-0.2503553,-0.16257742,-0.06541286,0.38716668,0.07699706,0.25422174,-0.037681736,-0.49504304,0.67143816,-0.36433586,-0.50459164,-0.45343107,-0.78435254,-0.5497715,-0.4279887,-0.25213426,0.08446885,-0.17569675,0.3662885,-0.19068988,-0.39339685,-0.5835996,0.73893607,-0.03445858,0.2974056,-0.21593265,-0.5184018,-0.6400809,0.5500442,-0.14447351,0.09479698,0.1559744,-0.13360944,0.035785735,-0.08939151,0.15877071,0.22054143,0.45454314,0.17795427,0.22570227,-0.52612025,0.19982684,-0.13716392,-0.008569395,-0.41613713,-0.29924497,-0.319759,0.28571445,0.09885368,0.16317774,-0.23915413,-0.34620932,-0.43187994,0.17580074,-0.7389344,-0.18838988,-0.2504206,0.6270798,-0.416837,-0.07715596,0.3351057,0.18004102,-0.27623367,0.12574424,0.37050763,0.27779412,0.05736147,0.09100043,-0.44146454,0.040021557,0.44385982,0.15249042,-0.54812425,0.19435148
#19,0.018221064,-0.23504986,0.2659369,-0.08903096,-0.21606708,-0.5366458,-0.10546763,-0.004791093,0.08467374,-0.34321854,-0.016137814,0.39755148,-0.4132251,0.12375846,0.061819836,-0.13105837,-0.46539772,0.1805572,0.10131029,-0.07527124,0.6235271,0.06705716,0.39393678,0.24526231,-0.12660569,0.37360618,-0.17008857,-0.10367775,-0.047481276,0.35805783,0.06888232,0.201455,-0.02250755,-0.43781176,0.64834267,-0.35705146,-0.4493808,-0.3819125,-0.6437629,-0.49314305,-0.42419186,-0.2003639,0.0025166585,-0.120147996,0.25225145,-0.1762027,-0.3194651,-0.4307232,0.6226058,-0.026612505,0.24569571,-0.16927855,-0.52871686,-0.59471124,0.5801627,-0.1386468,0.08508511,0.13082784,-0.15294994,0.054892767,-0.087616,0.14176852,0.17435098,0.32656583,0.1312448,0.2666235,-0.4338192,0.15723181,-0.12894814,0.03899001,-0.3198014,-0.2516638,-0.22382341,0.18455659,0.08175527,0.20516455,-0.15223004,-0.3271574,-0.35506478,0.1782666,-0.6175748,-0.14044529,-0.25748396,0.5801089,-0.33492938,-0.085004404,0.23015861,0.1761979,-0.17444716,0.13225299,0.33753023,0.26467294,0.13086939,0.1231591,-0.45168093,0.048493803,0.37695333,0.17094825,-0.44270694,0.13145025
#25,0.048480015,-0.22446169,0.24608,-0.105902426,-0.24634404,-0.51560986,-0.13849907,-0.0013963021,0.08579903,-0.3090413,-0.024089823,0.41082478,-0.39051017,0.13065463,0.07743047,-0.13510878,-0.47476348,0.16852678,0.09903112,-0.068210475,0.6190021,0.095913745,0.40100148,0.25795534,-0.13782367,0.32258126,-0.12672901,-0.099216454,-0.06343025,0.36129278,0.09434309,0.17650026,-0.01637047,-0.4501127,0.6486381,-0.3532317,-0.43469584,-0.36600688,-0.6447864,-0.49566185,-0.45242527,-0.1722653,-0.0124905845,-0.12185868,0.2455139,-0.14948864,-0.337435,-0.37498719,0.6178014,-0.033569925,0.22949451,-0.1267946,-0.54570305,-0.616421,0.5946234,-0.1290891,0.09296155,0.12074447,-0.15241186,0.007327538,-0.101425365,0.16114514,0.15774062,0.3138708,0.09260264,0.27153745,-0.42051026,0.16287947,-0.14824057,0.04607315,-0.30363324,-0.2418415,-0.2208398,0.15465507,0.07356604,0.21261382,-0.10968843,-0.3058101,-0.3574082,0.16354875,-0.5852253,-0.14340724,-0.27351335,0.58835655,-0.3315464,-0.10568129,0.21788643,0.18467356,-0.17224026,0.14605784,0.31962296,0.28969616,0.14025068,0.14174294,-0.4377965,0.06054634,0.33677882,0.2020549,-0.42360768,0.09051149
#10,0.034691263,-0.23069479,0.2609738,-0.12572414,-0.17548989,-0.51621795,-0.09236944,-0.030451091,0.106974535,-0.3279369,0.010599988,0.40178132,-0.38320866,0.11992887,0.08500032,-0.11689932,-0.47662246,0.17764688,0.08667866,-0.0530833,0.53386104,0.028110659,0.38373524,0.27169028,-0.21157408,0.3838023,-0.17238292,-0.17575094,0.02736295,0.35838407,0.06485267,0.18902192,-0.039376482,-0.38468727,0.6373258,-0.32315353,-0.44152293,-0.38864583,-0.6927484,-0.47427154,-0.37739563,-0.21431375,0.044906996,-0.12379735,0.2652609,-0.17214334,-0.33559328,-0.47561795,0.55010265,-0.05436746,0.24504584,-0.17657022,-0.52378803,-0.56515574,0.5094932,-0.10885616,0.05293234,0.119845636,-0.0906775,-0.0019210639,-0.072527125,0.12137396,0.18904676,0.4061145,0.14611186,0.22147046,-0.48372838,0.15192072,-0.13058053,0.0014561221,-0.32039487,-0.24537861,-0.2595501,0.22248009,0.065541975,0.210496,-0.21031238,-0.3041884,-0.36616805,0.21396896,-0.6020292,-0.15021819,-0.24535151,0.5564658,-0.36077324,-0.067794114,0.21477789,0.18301298,-0.22723688,0.10257923,0.3171243,0.25564814,0.068948045,0.14837487,-0.4447152,0.05883591,0.39897123,0.15892926,-0.45843363,0.12149354
#30,0.05819597,-0.23368955,0.24965557,-0.0863386,-0.25057313,-0.5356067,-0.122235715,0.006735832,0.08270676,-0.32672682,-0.032594435,0.38957295,-0.42283857,0.14349417,0.028048955,-0.13818344,-0.4687376,0.16544712,0.11114577,-0.09343618,0.64793843,0.097300485,0.39059633,0.26500452,-0.10708176,0.33475235,-0.13191126,-0.07886872,-0.102074526,0.36823222,0.09727413,0.18870892,-0.003631386,-0.48659164,0.6307992,-0.34985915,-0.43737176,-0.36930966,-0.6044731,-0.5210448,-0.457212,-0.17963994,-0.024551393,-0.11388401,0.2352079,-0.151269,-0.30082214,-0.3607226,0.6594358,-0.003526738,0.23816802,-0.17059079,-0.5102448,-0.5766246,0.6070022,-0.16766925,0.108715385,0.12025315,-0.19805892,0.034606006,-0.07003007,0.13460688,0.14300877,0.28544554,0.1220139,0.28939143,-0.38397625,0.14363585,-0.15335047,0.07362602,-0.33072132,-0.22417144,-0.19526225,0.11992283,0.09685884,0.22063074,-0.12556235,-0.29765445,-0.32337806,0.12770522,-0.5685654,-0.11856776,-0.28432775,0.5795777,-0.31039053,-0.10874557,0.21304913,0.1936686,-0.16370787,0.18165767,0.35892853,0.27198437,0.134129,0.12706059,-0.42724088,0.042999357,0.304226,0.1669626,-0.41758633,0.10485651
7,-0.06459961,-0.23559146,0.3502882,-0.05155119,-0.14604083,-0.59598017,-0.03398806,-0.042441517,0.08721942,-0.3879986,-0.004452687,0.4118753,-0.523273,0.15001038,0.078738466,-0.107112505,-0.49645153,0.25962386,0.0018426869,-0.10746659,0.63363487,0.032134756,0.53805137,0.25456035,-0.16878355,0.43535444,-0.20957358,-0.14280424,-0.08270954,0.407244,0.1113435,0.25484276,-0.05149435,-0.5251287,0.6899767,-0.36856058,-0.4816635,-0.43199703,-0.76402843,-0.5252548,-0.41250288,-0.29149225,0.074596755,-0.1739581,0.3658238,-0.15891717,-0.3700088,-0.5953288,0.73498696,-0.03776916,0.31506416,-0.24357197,-0.5156218,-0.6714353,0.516877,-0.11920296,0.10463225,0.15168968,-0.15862797,0.06851307,-0.086530216,0.17791477,0.23260456,0.43346334,0.20309567,0.24433446,-0.47879127,0.21060026,-0.14140221,-0.016536964,-0.39506996,-0.31715837,-0.29781067,0.32304823,0.10490942,0.16341442,-0.230159,-0.3518999,-0.4418141,0.15689349,-0.7774001,-0.19912077,-0.2402744,0.62262887,-0.4059379,-0.106899254,0.34748915,0.16418052,-0.23507336,0.09486855,0.40072557,0.2793718,0.09799574,0.046605818,-0.44179255,0.035769466,0.5091993,0.10418623,-0.5379527,0.18340519
#27,0.058543008,-0.21725878,0.22724482,-0.104110315,-0.22647856,-0.489178,-0.13346106,-0.0019096003,0.08114515,-0.28598106,-0.043882668,0.3893486,-0.3830061,0.1283818,0.06737541,-0.14317393,-0.47495836,0.16419716,0.123237066,-0.050082684,0.61459464,0.08265337,0.3846173,0.25389716,-0.10585571,0.30757588,-0.11085581,-0.09870375,-0.07725574,0.34421566,0.11406505,0.18157478,-0.00969101,-0.43350342,0.6203836,-0.34200898,-0.42543337,-0.3541482,-0.60367876,-0.49129018,-0.45576978,-0.16157378,-0.00776644,-0.122102425,0.22264886,-0.14173119,-0.29614377,-0.343304,0.59970576,-0.022575803,0.23764029,-0.14649776,-0.5177854,-0.59432346,0.59396774,-0.1498101,0.09432623,0.11531362,-0.15595111,-0.0026799343,-0.08384035,0.14356557,0.15800847,0.2847305,0.08557994,0.2600959,-0.39868724,0.1484193,-0.16015302,0.06375998,-0.31334627,-0.23591739,-0.20106493,0.13667586,0.06357787,0.21540257,-0.1224084,-0.28481483,-0.32836658,0.14742869,-0.53960985,-0.1422505,-0.27825242,0.564218,-0.30311224,-0.1097129,0.205837,0.16879004,-0.17499283,0.15702483,0.3217506,0.26871744,0.13913679,0.13390528,-0.4268874,0.04836963,0.31161833,0.1927539,-0.4007528,0.07106241
#28,0.027631477,-0.24427143,0.25380835,-0.08916468,-0.2421817,-0.52808875,-0.1060799,-0.0008310006,0.09278951,-0.3265657,-0.0055996263,0.39072058,-0.43765905,0.142095,0.055998147,-0.13933666,-0.4481098,0.1830054,0.12833294,-0.07984108,0.6472349,0.07039603,0.40887645,0.26974425,-0.111187,0.34639516,-0.15341577,-0.10943249,-0.056510568,0.34193236,0.10356762,0.1957616,-0.005500709,-0.44615337,0.63320905,-0.35116392,-0.42459783,-0.3782955,-0.6275745,-0.5134394,-0.44169316,-0.18391253,-0.010368699,-0.1079907,0.23897134,-0.12862742,-0.31074378,-0.39897326,0.63634694,0.008683562,0.2413577,-0.16226195,-0.5482389,-0.5743,0.57479656,-0.15988743,0.110491514,0.10889773,-0.18566543,0.014475753,-0.097519286,0.16004282,0.16877037,0.2812716,0.11482181,0.27601776,-0.41347504,0.14101483,-0.14828596,0.040143326,-0.33573714,-0.20471942,-0.20951104,0.17527246,0.10678899,0.20720924,-0.12638599,-0.28251407,-0.35244414,0.18492174,-0.5723217,-0.12962343,-0.2640517,0.60123736,-0.3256294,-0.10437666,0.21401364,0.14818779,-0.17549235,0.15864371,0.3456961,0.28087083,0.14081623,0.11529982,-0.4302182,0.061468903,0.35646006,0.17192566,-0.4346735,0.1258514
3,-0.018890286,-0.20181063,0.33286527,-0.076056495,-0.10547264,-0.5905876,-0.015796231,-0.02366121,0.09148597,-0.3534538,0.002707105,0.3888101,-0.5104832,0.1067029,0.11452456,-0.13483895,-0.4963704,0.26599208,0.029288407,-0.093335934,0.52886736,-0.050729502,0.4628662,0.2822599,-0.2155003,0.36794382,-0.15939437,-0.13505957,-0.04287904,0.3822001,0.07956701,0.2134495,-0.13474156,-0.5353709,0.6401228,-0.2914925,-0.3867529,-0.38119358,-0.7189721,-0.5072924,-0.37021253,-0.30066884,0.053031698,-0.13252774,0.3795731,-0.1450288,-0.30852345,-0.58522004,0.67926556,0.0047635804,0.2615086,-0.2762452,-0.4389643,-0.58943814,0.43362564,-0.12452914,0.07236272,0.11249036,-0.16858925,0.024447177,-0.017233461,0.11838153,0.25357595,0.37714994,0.21918961,0.23840079,-0.46051657,0.20665886,-0.15510945,-0.011090988,-0.38799605,-0.2516726,-0.24772473,0.35203525,0.08158934,0.19986722,-0.25022787,-0.3079734,-0.40577412,0.12256637,-0.67557466,-0.18933591,-0.24758814,0.54432875,-0.39388174,-0.11729405,0.28343686,0.23236191,-0.22248767,0.10079992,0.4177592,0.22501516,0.030594217,0.052250974,-0.43639097,-0.002959798,0.5178668,0.0015027821,-0.48316687,0.12333918
2,-0.08082504,-0.13990912,0.34849328,-0.074977584,-0.062693454,-0.5987341,0.0113747,-0.05624388,0.13080569,-0.2923407,0.0056022354,0.3509611,-0.50607735,0.05850545,0.14439724,-0.14840613,-0.5363823,0.24804813,0.027503893,-0.04950989,0.42585894,-0.07274074,0.40010285,0.29613736,-0.2738363,0.33384594,-0.17729887,-0.121452145,-0.016235257,0.31039453,0.09368761,0.15921222,-0.13099776,-0.4940092,0.5505582,-0.2438026,-0.35734192,-0.37239382,-0.67597383,-0.50141144,-0.40280282,-0.2439031,0.043609202,-0.13127933,0.41062236,-0.16043606,-0.29147306,-0.58101225,0.64109766,0.04237835,0.23523313,-0.25695372,-0.40196735,-0.560546,0.39006567,-0.102623224,0.06809458,0.1150567,-0.14364283,-0.05038951,0.01663796,0.09379772,0.28697762,0.36603737,0.24598211,0.17933494,-0.47289792,0.21266112,-0.17039108,-0.019736677,-0.3847563,-0.22182037,-0.22442192,0.40428972,0.034569252,0.24340957,-0.31525302,-0.2861478,-0.38171598,0.10486439,-0.6582934,-0.20590647,-0.20557335,0.5504077,-0.40287542,-0.082092516,0.25900257,0.22555695,-0.2346949,0.09625635,0.39531144,0.1826645,0.020190442,-0.0010972649,-0.37663233,-0.004634739,0.4877852,-0.03842667,-0.4652926,0.10115053
#29,0.017753236,-0.23896839,0.27328116,-0.07507445,-0.22903822,-0.5285891,-0.11450407,-0.01293602,0.06258226,-0.3233912,-0.03130444,0.37521353,-0.42808616,0.13541195,0.06381137,-0.13951959,-0.4552962,0.17168559,0.09769607,-0.08815543,0.6352789,0.06739986,0.41595897,0.27064624,-0.11633858,0.36832798,-0.15901816,-0.10869286,-0.06479277,0.35521796,0.08338689,0.20212844,0.0031638448,-0.45028785,0.6389933,-0.36695787,-0.430649,-0.3775247,-0.6287563,-0.50268847,-0.44325975,-0.20079322,-0.009641483,-0.11142085,0.24233699,-0.17317012,-0.3189128,-0.41124335,0.64213383,-0.019390453,0.24066022,-0.16537084,-0.51963645,-0.5738291,0.58538616,-0.16692951,0.091803454,0.10928811,-0.14836875,0.048775345,-0.093410276,0.13618058,0.16458587,0.3202814,0.11980697,0.26386905,-0.4107518,0.16119336,-0.14506267,0.06252111,-0.33761594,-0.23204781,-0.22187112,0.16732457,0.084612526,0.20829853,-0.14647669,-0.3053214,-0.33799276,0.1643368,-0.5989541,-0.14208879,-0.23304102,0.58007985,-0.32197422,-0.08942947,0.21539257,0.15911722,-0.17829789,0.14835009,0.3476528,0.26577568,0.13498926,0.118362375,-0.42548496,0.049130615,0.34247735,0.1701756,-0.44025764,0.13397947
#24,0.030082958,-0.23642878,0.2878933,-0.069542445,-0.23360772,-0.5276558,-0.10205753,-0.019881308,0.08128611,-0.3493711,-0.018433766,0.3998846,-0.409167,0.10321189,0.07605117,-0.12467531,-0.47565657,0.16882148,0.09243423,-0.05534839,0.59757185,0.090644725,0.37063837,0.25423872,-0.17331108,0.36381808,-0.15485974,-0.0781296,-0.05307838,0.35490894,0.05823151,0.18385428,0.009599565,-0.44940677,0.6292543,-0.34494886,-0.44476363,-0.37763214,-0.6523393,-0.46802744,-0.42830834,-0.15352501,-0.025302866,-0.1019646,0.27761364,-0.20022832,-0.33614683,-0.40366292,0.65254223,-0.014135816,0.21546385,-0.12178785,-0.52622455,-0.61046773,0.57542574,-0.10878625,0.039914157,0.13530321,-0.122788474,0.024346013,-0.07675002,0.17152192,0.17190464,0.33731848,0.13535093,0.2445115,-0.43774778,0.18397968,-0.13637067,0.0012072915,-0.3021458,-0.22764625,-0.21967265,0.17000632,0.06322913,0.22979076,-0.13534896,-0.342851,-0.33532432,0.1779711,-0.61281407,-0.14206111,-0.24444817,0.61166656,-0.34951264,-0.089459285,0.23457357,0.18128161,-0.16714503,0.13591215,0.32204273,0.28165764,0.115110405,0.14100677,-0.40938035,0.059234843,0.32150972,0.16002066,-0.41562408,0.10656852
#31,0.050106883,-0.23911864,0.2557266,-0.10445414,-0.2417405,-0.51071995,-0.11531555,-0.02357534,0.10640953,-0.30434084,-0.024994958,0.37998685,-0.4157192,0.12513626,0.049905684,-0.15035224,-0.4600213,0.1654132,0.13790067,-0.04151276,0.5988443,0.059818294,0.36302635,0.2693084,-0.1428559,0.3157992,-0.15035647,-0.09238836,-0.05526148,0.3221675,0.1114199,0.17676984,-0.008131533,-0.43671927,0.58858156,-0.33887202,-0.42676136,-0.37519473,-0.59660983,-0.51305914,-0.4349262,-0.16674091,-0.008782177,-0.099729985,0.25879458,-0.1392216,-0.28837445,-0.37966758,0.6215659,0.009036261,0.22437887,-0.1491578,-0.53296435,-0.56395864,0.5591433,-0.1464223,0.09602296,0.10044397,-0.18060547,-0.012290789,-0.07168859,0.1450057,0.1653962,0.2804956,0.13218187,0.24751389,-0.4005118,0.1381664,-0.14218563,0.04183632,-0.32267183,-0.20853071,-0.2011331,0.17080714,0.077408515,0.22999811,-0.12132935,-0.28384438,-0.31764895,0.17664903,-0.5545602,-0.13470022,-0.27264476,0.5997321,-0.30472106,-0.11570164,0.20637238,0.16201937,-0.1669792,0.156633,0.32389802,0.25238514,0.1279441,0.112821855,-0.40599772,0.04813271,0.30772763,0.15606803,-0.41590202,0.10749325
YONKERS,0.06326517,-0.096641846,0.0872877,-0.022356516,-0.100989796,-0.21131523,-0.078559004,0.07826536,-0.0804681,-0.14941174,0.038367767,0.18735678,-0.15649354,0.04395794,0.11337552,-0.0026282882,-0.09858572,0.09416083,-0.096699275,-0.14478706,0.44656456,0.08406355,0.37867,-0.039025355,0.18778343,0.2223149,0.098787025,-0.10245056,-0.14200632,0.26215935,0.0766316,0.14805005,-0.010833281,-0.28682777,0.4339785,-0.24356383,-0.19980961,-0.013553252,-0.26127517,-0.23237835,-0.1422407,-0.20232461,0.059804697,-0.009943477,-0.008968452,0.013483342,-0.11226515,-0.103762686,0.27836582,-0.070588656,0.15128016,-0.17879342,-0.2129664,-0.3501828,0.3682459,-0.1220059,0.0697578,0.069901586,-0.077911034,0.22324869,-0.09268324,0.02188847,0.0931415,0.11165442,-0.038505517,0.23020582,-0.09786536,0.14115393,-0.08452528,0.056846786,-0.15943961,-0.22345394,-0.07021593,0.09295902,0.045479562,-0.03681328,0.04378775,-0.20838284,-0.3450589,-0.025404464,-0.23539399,-0.04988139,-0.13648118,0.17738335,-0.064396605,-0.08881413,0.1000932,0.02297081,-0.038940646,0.057754852,0.29589188,0.14301307,0.1985506,0.13075411,-0.22239551,-0.004562382,0.31994626,0.12388899,-0.12284957,-0.03637657
BUFFALO,0.050919056,-0.10775193,0.093312815,-0.04122119,-0.102385916,-0.18003961,-0.08841154,0.06617766,-0.08285009,-0.15958028,0.0101536475,0.21137342,-0.13576335,0.023790898,0.11912188,-0.0073043327,-0.10118719,0.10343246,-0.11257187,-0.12981234,0.4207091,0.0608451,0.39158797,-0.042062804,0.15693986,0.21215026,0.08821126,-0.1054497,-0.11234167,0.28067032,0.09649928,0.13318276,-0.0022701593,-0.29691666,0.45353523,-0.23683046,-0.21711801,0.00037676957,-0.28201976,-0.2078943,-0.12864727,-0.17785433,0.07065738,-0.0021555624,-0.010987557,0.008222874,-0.0823712,-0.088029616,0.23242585,-0.08823482,0.17047745,-0.17550704,-0.22772928,-0.3534118,0.34982654,-0.099639714,0.045328908,0.09420154,-0.04643746,0.21629187,-0.11451243,0.04567741,0.09351038,0.118831694,-0.05876403,0.2176069,-0.06282977,0.1454311,-0.072118536,0.042342726,-0.14434175,-0.22100104,-0.06775739,0.11474656,0.046472758,-0.0379592,0.038827106,-0.19058274,-0.3394187,-0.006830949,-0.2687699,-0.035978984,-0.1301181,0.15359241,-0.06596113,-0.095324375,0.11231397,0.022779122,-0.047314987,0.01613307,0.27004215,0.15001288,0.1767233,0.12007308,-0.21905147,-0.0011850036,0.30958253,0.1330717,-0.12016744,-0.05454067
